Ministry,Subcategory,LineItem,amount_thousand_isk,Year,normalized_category,amount_million_isk
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Reikningur Fjáraukalög Fjárlög Reikningur,"Innanlands var aflað 61,7 milljarða króna en afborganir námu 61,0",61.0,2014,nan,0.061
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Reikningur Fjáraukalög Fjárlög Reikningur,"hluta í ríkisbréfum eða 57,2 milljarðar króna en afborganir af þeim",57.2,2014,nan,0.0572
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Reikningur Fjáraukalög Fjárlög Reikningur,"voru 28,3 milljarðar króna. Þá var endurgreitt stofnfé Seðlabanka",28.3,2014,nan,0.028300000000000002
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Reikningur Fjáraukalög Fjárlög Reikningur,"J.P. Morgan. Skuldabréfin bera 2,5% fasta vexti og eru gefin út til",2.5,2014,nan,0.0025
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Reikningur Fjáraukalög Fjárlög Reikningur,"6 ára á ávöxtunarkröfunni 2,56%. Andvirði lánsfjárins var ráðstafað",2.56,2014,nan,0.00256
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Reikningur Fjáraukalög Fjárlög Reikningur,2008. Skuldbreytingin felur í sér u.þ.b. 1% lækkun vaxta af,1.0,2014,nan,0.001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,lánsfjárhæðinni.,=== PAGE 17 ===,17.0,2014,nan,0.017
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,lánsfjárhæðinni.,Yfirlit 6 sýnir stöðuna á lánareikningum ríkissjóðs og umsvif hans á,6.0,2014,nan,0.006
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,fjármagnsmarkaði á árinu 2014.,Yfirlit 6. Skuldir og veitt lán ríkissjóðs 2014,6.0,2014,nan,0.006
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Tekin lán,Ríkisvíxlar o.fl. 21.586 4.380 - 25.966,25966.0,2014,nan,25.966
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Tekin lán,"Ríkisbréf, óverðtryggð 620.797 25.212 - 646.009",646009.0,2014,nan,646.009
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Tekin lán,"Ríkisbréf, verðtryggð 200.221 3.664 2.079 205.964",205964.0,2014,nan,205.964
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Tekin lán,Seðlabanki Íslands 170.950 -26.000 - 144.950,144950.0,2014,nan,144.95
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Tekin lán,Önnur innlend lán 57.056 -2.236 587 55.407,55407.0,2014,nan,55.407
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Tekin lán,Innlend lán samtals 1.070.609 5.020 2.666 1.078.295,1078295.0,2014,nan,1078.295
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Tekin lán,Erlend lán 388.837 6.150 19.205 414.192,414192.0,2014,nan,414.192
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Tekin lán,Tekin lán samtals 1.459.446 11.170 21.871 1.492.488,1492488.0,2014,nan,1492.488
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Lánveitingar,Skammtímakröfur umfram skammtímaskuldir 63.329 -28.670 - 34.658,34658.0,2014,nan,34.658
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Lánveitingar,Veitt stutt lán = iI - 14,14.0,2014,nan,0.014
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Lánveitingar,Veitt löng lán 163.461 5.194 -377 168.278,168278.0,2014,nan,168.278
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Lánveitingar,Lánveitingar samtals 226.789 -23.462 -377 202.951,202951.0,2014,nan,202.951
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Lánveitingar,Tekin lán umfram lánveitingar 1.232.657 34.633 22.247 1.289.537,1289537.0,2014,nan,1289.537
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Lánveitingar,"Lífeyrisskuldbindingar 407.734 -5,431 33.356 435.659",435659.0,2014,nan,435.659
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Lánveitingar,Hreinar skuldir 1.640.391 29.202 55.603 1.725.196,1725196.0,2014,nan,1725.196
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Tekin lán samtals 77,6 0,6 . 74,9",74.9,2014,nan,0.07490000000000001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Þar af erlendar skuldir 20,7 0,3 . 20,8",20.8,2014,nan,0.0208
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Lánveitingar samtals 12,1 -1,2 . 10,2",10.2,2014,nan,0.010199999999999999
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Þar af veitt löng lán 8,7 0,3 - 84",84.0,2014,nan,0.084
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Tekin lán umfram lánveitingar 65,5 17 . 64,7",64.7,2014,nan,0.06470000000000001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Lífeyrisskuldbindingar 21,7 -0,3 . 21,9",21.9,2014,nan,0.0219
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Hreinar skuldir 87,2 15 . 86,5",86.5,2014,nan,0.0865
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Hreinar skuldir ríkissjóðs eru skilgreindar hér sem staða tekinna lána Staða tekinna lána ríkissjóðs hækkaði á árinu 2014 úr 1.459,4",1459.4,2014,nan,1.4594
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","og lífeyrisskuldbindinga umfram lánveitingar. Staða þeirra hækkaði milljörðum króna í 1.492,5 milljarða króna eða um 33,0 milljarða",33.0,2014,nan,0.033
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","um 84,8 milljarða króna á árinu 2014 eða úr 1.640,4 milljörðum króna. Sem hlutfall af landsframleiðslu lækkaði staðan úr 77,6% í",77.6,2014,nan,0.07759999999999999
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","króna í 1.725,2 milljarða króna. Sem hlutfall af landsframleiðslu ársbyrjun í 74,9% í árslok.",74.9,2014,nan,0.07490000000000001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","lækkuðu hreinar skuldir úr 87,2% í 86,5% á árinu 2014.",86.5,2014,nan,0.0865
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %",=== PAGE 18 ===,18.0,2014,nan,0.018
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %",16,16.0,2014,nan,0.016
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Mynd 4. Tekin lán ríkissjóðs í árslok 2014, %",4.0,2014,nan,0.004
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Önnur innlend lán (3,7%) EÐ",3.7,2014,nan,0.0037
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","IM Friend lán (27,8%)",27.8,2014,nan,0.027800000000000002
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Seðlabanki Íslands (9,7%) | —",9.7,2014,nan,0.009699999999999999
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","a  Ríkisvíxtar (1,7%)",1.7,2014,nan,0.0017
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Ríkisbréf (57,1%) IM —",57.1,2014,nan,0.0571
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %",Mynd 4 sýnir samsetningu á stöðu tekinna lána ríkissjóðs eftir,4.0,2014,nan,0.004
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","gjaldmiðlum í árslok 2014. Innlend lán voru 72,2% af stöðu",72.2,2014,nan,0.0722
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","tekinna lána. Þar af voru tekin stutt lán 1,7%, ríkisbréf 57,1%,",57.1,2014,nan,0.0571
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","skuld við Seðlabanka Íslands 9,7% og önnur lán 3,7%. Erlend lán",3.7,2014,nan,0.0037
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","voru 27,8% af stöðu tekinna lána.",27.8,2014,nan,0.027800000000000002
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Staða innlendra skulda hækkaði úr 1.070,6 milljörðum króna í",1070.6,2014,nan,1.0706
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","1.078,3 milljarða króna og sem hlutfall af landsframleiðslu lækkaði",1078.3,2014,nan,1.0783
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","staðan úr 56,9% í 54,1% á árinu 2014. Innlendar skuldir skiptust",54.1,2014,nan,0.0541
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","þannig í árslok 2014: tekin stutt lán 26,0 milljarðar króna eða",26.0,2014,nan,0.026
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","2,4%, ríkisbréf 852,0 milljarðar króna eða 79,0%; Seðlabanki",79.0,2014,nan,0.079
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Íslands 144,9 milljarðar króna eða 13,4% og önnur lán 55,4",55.4,2014,nan,0.0554
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","milljarðar króna eða 5,1%.",5.1,2014,nan,0.0050999999999999995
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Staða erlendra skulda ríkissjóðs hækkaði úr 388,8 milljörðum",388.8,2014,nan,0.38880000000000003
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","króna í ársbyrjun í 414,2 milljarða króna í árslok 2014 eða úr",414.2,2014,nan,0.4142
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","20,7% af landsframleiðslu í 20,8% í árslok. Af erlendum skuldum",20.8,2014,nan,0.0208
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","í árslok voru 61,2% tengd bandaríkjadollar, 35,7% evru og 3,2%",3.2,2014,nan,0.0032
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","um 40,3 milljarða króna á árinu 2014. Í árslok 2013 var gengi",40.3,2014,nan,0.040299999999999996
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","bandaríkjadollars (sölugengi) 115,30 ÍSK og evrunnar 158,94 ÍSK,",158.94,2014,nan,0.15894
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","en í árslok 2014 var gengi bandaríkjadollars 127,20 ÍSK og evru",127.2,2014,nan,0.1272
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","154,70 ÍSK. Gengi bandaríkjadollars hækkaði því um 10,3% á milli",10.3,2014,nan,0.0103
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","ára en evran lækkaði um 2,7%.",2.7,2014,nan,0.0027
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Samkvæmt framangreindu námu langtímaskuldir ríkissjóðs,"1.466,5 milljörðum króna í árslok 2014. Þar af voru óverðtryggð",1466.5,2014,nan,1.4665
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Samkvæmt framangreindu námu langtímaskuldir ríkissjóðs,"lán 791,8 milljarðar króna eða 54,0%, verðtryggð lán 260,6",260.6,2014,nan,0.2606
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Samkvæmt framangreindu námu langtímaskuldir ríkissjóðs,"milljarðar króna eða 17,8% og erlendar skuldir 414,2 milljarðar",414.2,2014,nan,0.4142
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Samkvæmt framangreindu námu langtímaskuldir ríkissjóðs,"króna eða 28,2%.",28.2,2014,nan,0.0282
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Samkvæmt framangreindu námu langtímaskuldir ríkissjóðs,Í yfirliti 6 eru lánveitingar skilgreindar sem veitt lán að viðbættum,6.0,2014,nan,0.006
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,skammtímakröfum umfram skammtímaskuldir. Staða lánveitinga,"ríkissjóðs lækkaði á árinu 2014 úr 12,1% af vergri landsframleiðslu",12.1,2014,nan,0.0121
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,skammtímakröfum umfram skammtímaskuldir. Staða lánveitinga,"í 10,2%. Í krónum talið lækkaði staðan úr 226,8 milljörðum",226.8,2014,nan,0.2268
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,skammtímakröfum umfram skammtímaskuldir. Staða lánveitinga,"króna í ársbyrjun 2014 í 203,0 milljarða króna í árslok eða um",203.0,2014,nan,0.203
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,skammtímakröfum umfram skammtímaskuldir. Staða lánveitinga,"23,8 milljarða króna. Lækkunin skýrist í aðalatriðum af ógreiddri",23.8,2014,nan,0.0238
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,skammtímakröfum umfram skammtímaskuldir. Staða lánveitinga,"niðurfærslu á verðtryggðum húsnæðisskuldum að fjárhæð 34,1",34.1,2014,nan,0.0341
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,milljarður króna í árslok.,"hækkar um 56,9 milljarða króna á árinu 2014 eða úr 1.232,7",1232.7,2014,nan,1.2327000000000001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,milljarður króna í árslok.,"milljörðum króna í ársbyrjun í 1.289,5 milljarða króna í árslok. Sem",1289.5,2014,nan,1.2895
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,milljarður króna í árslok.,"hlutfall af landsframleiðslu lækkaði staðan úr 65,5% í 64,7% á",64.7,2014,nan,0.06470000000000001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,árinu 2014.,"Loks hækkuðu lífeyrisskuldbindingar ríkissjóðs úr 407,7 milljörðum",407.7,2014,nan,0.4077
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,árinu 2014.,"króna í 435,7 milljarða króna á árinu 2014 eða um 27,9 milljarða",27.9,2014,nan,0.027899999999999998
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,árinu 2014.,"Hagstofa Íslands reiknar, hækkaði um 8,6% árinu 2014. Sem",8.6,2014,nan,0.0086
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,árinu 2014.,"hlutfall af landsframleiðslu hækkuðu skuldbindingarnar úr 21,7%",21.7,2014,nan,0.0217
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,árinu 2014.,"í 21,9%. Í árslok 2014 voru skuldbindingar ríkissjóðs gagnvart",21.9,2014,nan,0.0219
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,árinu 2014.,"B-deild Lífeyrissjóðs starfsmanna ríkisins 366,0 milljarðar króna,",366.0,2014,nan,0.366
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,árinu 2014.,"Lífeyrissjóði hjúkrunarfræðinga 45,2 milljarðar króna og öðrum",45.2,2014,nan,0.045200000000000004
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,árinu 2014.,"24,A milljarðar króna. Frekari umfjöllun um lífeyrisskuldbindingar",24.0,2014,nan,0.024
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,árinu 2014.,ríkissjóðs er í skýringum 33 og 44.,44.0,2014,nan,0.044
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,árinu 2014.,=== PAGE 19 ===,19.0,2014,nan,0.019
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,árinu 2014.,88/1997 um fjárreiður ríkisins. Frumvarpið felur í sér viðamiklar E-hluti undir nýjum C-hluta. Ríkisaðilar teljast vera þeir sem fara,88.0,2014,nan,0.088
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Hreyfingar,Heildartekjur 687.932 98.496 255.891,255891.0,2014,nan,255.891
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Hreyfingar,Rekstrargjöld og tilfærslur -628.031 -93.381 -200.309,200309.0,2014,nan,200.309
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Hreyfingar,Endurmat vegna verðbóta og gengismunar -36.789 - - .,36789.0,2014,nan,36.789
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Hreyfingar,Rekstrarjöfnuður 23.112 5.116 55.581 83.809,83809.0,2014,nan,83.809
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Hreyfingar,"Fjárfesting, nettó -14.459 -234 -48",48.0,2014,nan,0.048
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Hreyfingar,Sala rekstrarfjármuna 962 248 498 .,498.0,2014,nan,0.498
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Hreyfingar,Heildarjöfnuður 9.615 5.130 56.032 70.777,70777.0,2014,nan,70.777
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Staða í árslok,Eignir 1.167.789 1.027.535 2.794.514,2794514.0,2014,nan,2794.514
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Staða í árslok,Skuldir -2.027.389 -914.409 -2.166.131 .,2166131.0,2014,nan,2166.131
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Staða í árslok,Eigið féð -859.600 113.126 628.383 -118.091,118091.0,2014,nan,118.091
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Heildartekjur 34,5 4,9 12,8",12.8,2014,nan,0.0128
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","Rekstrargjöld og tilfærslur -31,5 47 -10,0",10.0,2014,nan,0.01
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %",Endurmat vegna verðbóta og gengismunar -18 - - .,18.0,2014,nan,0.018
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Hlutfall af vergri landsframleiðslu, %","12 0,3 2,8 4,2",4.2,2014,nan,0.004200000000000001
