Ministry,Subcategory,LineItem,amount_thousand_isk,Year,normalized_category,amount_million_isk
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,50,50.0,2009,nan,0.05
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,Rekstrargjöld A-hluta námu alls 290.638 millj. kr. á árinu 2009,290638.0,2009,nan,290.638
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"eða 50,2% af heildargjöldum ríkissjóðs. Hækkun á milli ára",50.2,2009,nan,0.0502
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"nam 22.463 millj. kr. eða lækkun um 3,2% að raungildi. Af",3.2,2009,nan,0.0032
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"20,6%, lífeyrisskuldbindingar 0,2%, fjármagnstekjuskattur 0,8%,",0.8,2009,nan,0.0008
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"önnur gjöld 20,9% og fjármagnskostnaður 14,6%. Á móti þessum",14.6,2009,nan,0.0146
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"útgjöldum námu sértekjur af rekstri stofnana um 6,9%. Rekstrargjöld",6.9,2009,nan,0.006900000000000001
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,ríkissjóðs án fjármagnskostnaðar námu alls 206.296 millj. kr. eða,206296.0,2009,nan,206.296
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"um 35,6% af heildargjöldum.",35.6,2009,nan,0.0356
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,Rekstrar- og neyslutilfærslur A-hluta námu alls 241.324 millj. kr.,241324.0,2009,nan,241.324
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"á árinu 2009 eða um 41,7% af heildargjöldum A-hluta ríkissjóðs.",41.7,2009,nan,0.0417
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"Hækkun á milli ára nam 54.342 millj. kr. eða um 15,2% að",15.2,2009,nan,0.0152
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,raungildi. Að stærstum hluta skýrist hún af 20.659 millj. kr.,20659.0,2009,nan,20.659
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,hækkun framlaga til Atvinnuleysistryggingasjóðs og 17.726,17726.0,2009,nan,17.726
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"og bóta vegna félagslegrar aðstoðar, alls 81.890 millj. kr. eða",81890.0,2009,nan,81.89
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"um 14,1% af heildargjöldum ríkissjóðs. Auk þess voru framlög",14.1,2009,nan,0.0141
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"til Atvinnuleysistryggingasjóðs 25.538 millj. kr. eða um 4,4%",4.4,2009,nan,0.0044
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"námu alls 1.434 millj. kr. eða um 0,2% af gjöldum ríkissjóðs. Þar",0.2,2009,nan,0.0002
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,af voru 1.424 milli. kr. til Flugmálastjórnar á Keflavíkurflugvelli,1424.0,2009,nan,1.424
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"Tilfærslur til sveitarfélaga námu alls 14.654 millj. kr. eða um 2,5%",2.5,2009,nan,0.0025
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,sveitarfélaga 11.802 millj. kr. Rekstrartilfærslur til fyrirtækja og,11802.0,2009,nan,11.802
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"atvinnuvega voru alls 46.934 millj. kr. eða um 8,1% af gjöldum",8.1,2009,nan,0.0081
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,ríkissjóðs. Þar af námu afskriftir skattkrafna 22.041 mill. kr.,22041.0,2009,nan,22.041
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,og gjöld vegna landbúnaðarmála 13.103 millj. kr. Afskriftir,13103.0,2009,nan,13.103
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,vegna skattkrafna einstaklinga námu 5.510 milli. kr. Tilfærslur,5510.0,2009,nan,5.51
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,til erlendra aðila námu 6.779 milli. kr. á árinu 2009. Þar ber,6779.0,2009,nan,6.779
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"hæst framlög til alþjóðastofnana 2.334 millj. kr., rammaáætlana",2334.0,2009,nan,2.334
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"ESB um menntun, rannsóknir og tækniþróun 1.784 millj. kr.,",1784.0,2009,nan,1.784
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,Þróunarsamvinnustofnunar 789 millj. kr. og þróunarmála og,789.0,2009,nan,0.789
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,alþjóðlegrar hjálparstarfsemi 952 milli. kr.,952.0,2009,nan,0.952
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,Viðhaldsútgjöld A-hluta námu alls 8.408 millj. kr. á árinu 2009,8408.0,2009,nan,8.408
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"eða um 1,5% af heildargjöldum A-hluta. Uppistaðan í þessum",1.5,2009,nan,0.0015
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"útgjaldaflokki ríkissjóðs er vegna vegamála, 4.760 millj. kr.",4760.0,2009,nan,4.76
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,Stofnkostnaður A-hluta nam alls 31.354 millj. kr. á árinu 2009,31354.0,2009,nan,31.354
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"eða um 5,4% af heildargjöldum ríkissjóðs. Þar vega þyngst framlög",5.4,2009,nan,0.0054
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,"til vegagerðar 15.405 millj. kr., Landhelgissjóðs vegna kaupa á",15405.0,2009,nan,15.405
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Hagræn sundurliðun gjalda,4.509 millj. kr. og ríkisábyrgðir 3.505 millj. kr. sem féllu á ríkissjóð,3505.0,2009,nan,3.505
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",eftirlaunaskuldbindinga fyrrum starfsmanna.,Fjármagnstilfærslur A-hluta námu alls 7.056 milli. kr. á árinu 2009,7056.0,2009,nan,7.056
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",eftirlaunaskuldbindinga fyrrum starfsmanna.,"eða um 1,2% af heildargjöldum ríkissjóðs. Helstu gjaldaliðir eru",1.2,2009,nan,0.0012
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",eftirlaunaskuldbindinga fyrrum starfsmanna.,1.100 millj. kr. framlag til Íbúðalánasjóðs vegna niðurgreiðslna,1100.0,2009,nan,1.1
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",eftirlaunaskuldbindinga fyrrum starfsmanna.,á langtímalánum til leiguíbúða og 1.087 millj. kr. framlag til,1087.0,2009,nan,1.087
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Framkvæmdasjóðs aldraðra,=== PAGE 52 ===,52.0,2009,nan,0.052
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Framkvæmdasjóðs aldraðra,26. Gjöld æðstu stjórnar ríkisins,26.0,2009,nan,0.026
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Framkvæmdasjóðs aldraðra,"Gjöld æðstu stjórnar ríkisins námu 3.847 millj. kr. á árinu 2009,",3847.0,2009,nan,3.847
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Framkvæmdasjóðs aldraðra,"hækkuðu um 290 millj. kr. eða 8,1% frá árinu á undan. Gjöld æðstu",8.1,2009,nan,0.0081
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Framkvæmdasjóðs aldraðra,"stjórnar námu 0,7% af heildargjöldum A-hluta ríkissjóðs á árinu",0.7,2009,nan,0.0007
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Framkvæmdasjóðs aldraðra,"2009 samanborið við 0,5% árið á undan. Heildarfjárheimildir ársins",0.5,2009,nan,0.0005
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Framkvæmdasjóðs aldraðra,2009 námu 4.126 milli. kr. og voru gjöld ársins því 279 mill. kr.,279.0,2009,nan,0.279
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Framkvæmdasjóðs aldraðra,"eða 6,8% undir fjárheimildum. Nýr liður, Rannsókn á falli íslensku",6.8,2009,nan,0.0068
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Framkvæmdasjóðs aldraðra,voru 216 millj. kr. Gjöld Alþingis hækkuðu um 69 millj. kr. en hjá,69.0,2009,nan,0.069
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Framkvæmdasjóðs aldraðra,Embætti forseta Íslands lækkuðu gjöldin um 43 milli. kr. á milli ára.,43.0,2009,nan,0.043
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Málaflokkar gjalda,"Æðsta stjórnsýsla og löggjafarvald, 3.601 3.294 307 93 3.863",3863.0,2009,nan,3.863
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Málaflokkar gjalda,Annað 246 263 17 66 264,264.0,2009,nan,0.264
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Málaflokkar gjalda,"Gjöld samtals 3.847 3.557 290 8,1 4.126",4126.0,2009,nan,4.126
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Viðfangsefnaflokkun gjalda,"Rekstrarkostnaður 3.587 3.265 323 9,9 3.814",3814.0,2009,nan,3.814
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Viðfangsefnaflokkun gjalda,Rekstrargjöld 3.514 3.191 323 101 3.747,3747.0,2009,nan,3.747
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Viðfangsefnaflokkun gjalda,Rekstrartilfærslur 73 73 0 2 67,67.0,2009,nan,0.067
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Viðfangsefnaflokkun gjalda,"Viðhaldskostnaður 26 55 -29  -53,1 28",28.0,2009,nan,0.028
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Viðfangsefnaflokkun gjalda,Fjárfesting 234 237 4 16 284,284.0,2009,nan,0.284
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Viðfangsefnaflokkun gjalda,Stofnkostnaður 234 237 4 16 284,284.0,2009,nan,0.284
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Fjármagnstilfærslur s - - s,"Gjöld samtals 3.847 3.557 290 8,1 4.126",4126.0,2009,nan,4.126
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Fjármagnstilfærslur s - - s,"Hlutfall af heildargjöldum ríkissjóðs, % 0,7 0,5 . - 0,7",0.7,2009,nan,0.0007
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Fjármagnstilfærslur s - - s,"Gjöld æðstu stjórnar skiptust þannig að rekstrargjöld námu 91,4%,",91.4,2009,nan,0.09140000000000001
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Fjármagnstilfærslur s - - s,"rekstrartilfærslur 1,9%, viðhaldskostnaður 0,7% og stofnkostnaður",0.7,2009,nan,0.0007
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Fjármagnstilfærslur s - - s,"6,1%.",6.1,2009,nan,0.0060999999999999995
"og landbúnaðarráðuneyti 18.985 milli. kr. eða 3,3%. Gjöld annarra",Fjármagnstilfærslur s - - s,Séryfirlit 2 sýnir gjöld ráðuneyta og stofnana. Þar koma fram,2.0,2009,nan,0.002
ráðuneyti. Yfirlitið sýnir breytingu gjalda á milli ára og samanburð,sl,=== PAGE 53 ===,53.0,2009,nan,0.053
ráðuneyti. Yfirlitið sýnir breytingu gjalda á milli ára og samanburð,sl,52,52.0,2009,nan,0.052
Gjöld forsætisráðuneytis námu 1.211 millj. kr. á árinu 2009 og,,"lækkuðu um 174 millj. kr. eða 12,6% frá árinu á undan. Gjöld vegna",12.6,2009,nan,0.0126
Gjöld forsætisráðuneytis námu 1.211 millj. kr. á árinu 2009 og,,fasteigna stjórnarráðsins lækkuðu um 109 millj. kr. Ýmis verkefni,109.0,2009,nan,0.109
Gjöld forsætisráðuneytis námu 1.211 millj. kr. á árinu 2009 og,,lækkuðu um 97 millj. kr. en þar vegur þyngst lækkun útgjalda vegna,97.0,2009,nan,0.097
Gjöld forsætisráðuneytis námu 1.211 millj. kr. á árinu 2009 og,,aðgerða vegna neyðarástands á fjármálamarkaði úr 232 millj. kr.,232.0,2009,nan,0.232
"í 137 millj. kr. Gjöld ráðuneytisins námu 0,2% af heildargjöldum",,á undan. Heildarfjárheimildir ársins 2009 námu 1.796 millj. kr. og,1796.0,2009,nan,1.796
"í 137 millj. kr. Gjöld ráðuneytisins námu 0,2% af heildargjöldum",,"voru gjöld ársins því 585 millj. kr. eða 32,6% undir fjárheimildum.",32.6,2009,nan,0.032600000000000004
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Málaflokkar gjalda,Æðsta stjórnsýsla og löggjafarvald 746 920 -173 189 1.174,1174.0,2009,nan,1.174
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Málaflokkar gjalda,Menningarmál 85 71 14 197 154,154.0,2009,nan,0.154
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Málaflokkar gjalda,Annað 379 394 -15 37 467,467.0,2009,nan,0.467
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Málaflokkar gjalda,Gjöld samtals 1211 1.385 -174 126 1.796,1796.0,2009,nan,1.796
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Viðfangsefnaflokkun gjalda,Rekstrarkostnaður 1.043 1.122 19 0 1.373,1373.0,2009,nan,1.373
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Viðfangsefnaflokkun gjalda,Rekstrargjöld 890 946 -56 59 986,986.0,2009,nan,0.986
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Viðfangsefnaflokkun gjalda,Rekstrartilfærslur 152 175 -23 130 387,387.0,2009,nan,0.387
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Viðfangsefnaflokkun gjalda,"Viðhaldskostnaður 49 47 3 5,4 82",82.0,2009,nan,0.082
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Viðfangsefnaflokkun gjalda,"Fjárfesting 118 216 -98  -45,3 341",341.0,2009,nan,0.341
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Viðfangsefnaflokkun gjalda,"Stofnkostnaður 118 216 -8  -45,5 341",341.0,2009,nan,0.341
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Viðfangsefnaflokkun gjalda,Fjármagnstilfærslur 1 () o =,1.0,2009,nan,0.001
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Viðfangsefnaflokkun gjalda,Gjöld samtals 1211 1.385 -174 126 1.796,1796.0,2009,nan,1.796
Eftirfarandi yfirlit sýnir gjöld forsætisráðuneytis á árinu 2009,Viðfangsefnaflokkun gjalda,"Hlutfall af heildargjöldum ríkissjóðs, % 0,2 0,2 . . 0,3",0.3,2009,nan,0.0003
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 73,6%,",,"rekstrartilfærslur 12,6%, viðhaldskostnaður 4,1% og stofnkostnaður",4.1,2009,nan,0.0040999999999999995
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 73,6%,",,"9,7%.",9.7,2009,nan,0.009699999999999999
"Gjöld ráðuneytisins skiptust þannig að rekstrargjöld námu 73,6%,",,Séryfirlit 2 sýnir gjöld ráðuneyta og stofnana. Þar koma fram,2.0,2009,nan,0.002
ráðuneyti. Yfirlitið sýnir breytingu gjalda á milli ára og samanburð,,=== PAGE 54 ===,54.0,2009,nan,0.054
Gjöld mennta- og menningarmálaráðuneytis námu 61.748 millj. kr. á,,"árinu 2009 og hækkuðu um 5.791 milli. kr. eða um 10,3% frá árinu",10.3,2009,nan,0.0103
Gjöld mennta- og menningarmálaráðuneytis námu 61.748 millj. kr. á,,2008. Framlög til Háskóla Íslands hækkuðu um 494 millj. kr. milli,494.0,2009,nan,0.494
Gjöld mennta- og menningarmálaráðuneytis námu 61.748 millj. kr. á,,ára og til Háskólans í Reykjavík um 223 millj. kr. Stofnkostnaður,223.0,2009,nan,0.223
Gjöld mennta- og menningarmálaráðuneytis námu 61.748 millj. kr. á,,"vegna framhaldsskólanna hækkaði um 301 millj. kr., viðhalds- og",301.0,2009,nan,0.301
Gjöld mennta- og menningarmálaráðuneytis námu 61.748 millj. kr. á,,stofnkostnaður vegna menningarstofnana hækkaði um 272 millj. kr.,272.0,2009,nan,0.272
Gjöld mennta- og menningarmálaráðuneytis námu 61.748 millj. kr. á,,um 358 millj. kr. Gjöld vegna markáætlunar á sviði vísinda og tækni,358.0,2009,nan,0.358
Gjöld mennta- og menningarmálaráðuneytis námu 61.748 millj. kr. á,,hækkuðu um 258 millj. kr. og vegna Kvikmyndamiðstöðvar Íslands,258.0,2009,nan,0.258
Gjöld mennta- og menningarmálaráðuneytis námu 61.748 millj. kr. á,,um 253 millj. kr. Framlag til Lánasjóðs íslenskra námsmanna,253.0,2009,nan,0.253
Gjöld mennta- og menningarmálaráðuneytis námu 61.748 millj. kr. á,,"hækkaði um 1.056 millj. kr. Gjöld rammaáætlana ESB um menntun,",1056.0,2009,nan,1.056
Gjöld mennta- og menningarmálaráðuneytis námu 61.748 millj. kr. á,,660 millj. kr.,660.0,2009,nan,0.66
"Gjöld ráðuneytisins námu 10,7% af heildargjöldum A-hluta ríkissjóðs",,"á árinu 2009 samanborið við 8,1% árið á undan. Heildarfjárheimildir",8.1,2009,nan,0.0081
"Gjöld ráðuneytisins námu 10,7% af heildargjöldum A-hluta ríkissjóðs",,ársins 2009 námu 64.532 millj. kr. og voru gjöld ársins því 2.784,2784.0,2009,nan,2.784
"Gjöld ráðuneytisins námu 10,7% af heildargjöldum A-hluta ríkissjóðs",,"millj. kr. eða 4,3% undir fjárheimildum.",4.3,2009,nan,0.0043
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Málaflokkar gjalda,"Menntun á háskólastigi 23.271 21.272 2.000 9,4 23.997",23997.0,2009,nan,23.997
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Málaflokkar gjalda,"Framhaldsskólastig 18.363 17.243 1.120 6,5 18.774",18774.0,2009,nan,18.774
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Málaflokkar gjalda,"Menntamál, önnur 3.700 3.408 291 8,5 3.907",3907.0,2009,nan,3.907
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Málaflokkar gjalda,Menningarmál 8.058 7.201 857 119 9.334,9334.0,2009,nan,9.334
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Málaflokkar gjalda,Fjölmiðlun 3.594 3.190 404 127 3.530,3530.0,2009,nan,3.53
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Málaflokkar gjalda,Rannsóknir og þróun 2.208 1611 596 370 2.523,2523.0,2009,nan,2.523
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Málaflokkar gjalda,"Annað 2.554 2.032 523 | 25,7 2.467",2467.0,2009,nan,2.467
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Málaflokkar gjalda,Gjöld samtals 61.748 55.958 5.791 103 64.532,64532.0,2009,nan,64.532
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Viðfangsefnaflokkun gjalda,"Rekstrarkostnaður 57.888 52.910 4.978 9,4 60.157",60157.0,2009,nan,60.157
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Viðfangsefnaflokkun gjalda,"Rekstrargjöld 36.832 34.885 1.947 5,6 39.447",39447.0,2009,nan,39.447
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Viðfangsefnaflokkun gjalda,Rekstrartilfærslur 21.056 18.025 3.031 168 20.711,20711.0,2009,nan,20.711
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Viðfangsefnaflokkun gjalda,Viðhaldskostnaður 536 398 138 346 434,434.0,2009,nan,0.434
Eftirfarandi yfirlit sýnir gjöld mennta- og menningarmálaráðuneytis á,Viðfangsefnaflokkun gjalda,Fjárfesting 3.324 2.649 675 255 3.941,3941.0,2009,nan,3.941
